src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
162.19.170.45,140.116.82.33,25565,18166,6,2023-04-09 14:40:34,34.0,3352941.1764705884,58823.529411764706,29411.764705882353,29411.764705882353,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,17520,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,54.0,0,1,1,60,54
140.116.82.33,1.1.1.1,45063,53,17,2023-04-09 14:40:52,6665.0,35708.92723180795,300.0750187546887,150.03750937734435,150.03750937734435,1,1,87,151,87.0,87.0,87.0,0.0,151.0,151.0,151.0,0.0,151,87,119.0,32.0,1024.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,119.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,151.0,0,1,1,87,151
140.116.82.33,1.1.1.1,59518,53,17,2023-04-09 14:40:52,6883.0,34577.945663228245,290.5709719599012,145.2854859799506,145.2854859799506,1,1,87,151,87.0,87.0,87.0,0.0,151.0,151.0,151.0,0.0,151,87,119.0,32.0,1024.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,119.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,151.0,0,1,1,87,151
140.116.82.33,185.125.188.55,51894,443,6,2023-04-09 14:40:52,5858165.0,5728.244253960072,8.53509588753475,3.9261441082659845,4.608951779268764,23,27,3192,30365,1274.0,66.0,138.7826086956522,248.6714187037811,1514.0,60.0,1124.6296296296296,610.743939079288,1514,60,671.14,686.5043338537638,471288.2004,460,540,20,5,119554.38775510204,4787233.0,0.0,676560.7678501257,5645410.0,4787284.0,6.0,256609.54545454544,991693.2877336037,5645237.0,4787253.0,0.0,217124.5,917243.2232506964,0,0,0,0,1,0,0,0,0,0,0,1.173913043478261,671.14,64240,0,4787188.0,166922.0,1118792.8,1834285.752306483,4787213.0,43923.0,829531.2857142857,1616846.166603341,0.0,0.0,25010.0,20.0,0.0,116763.85316046744,138.7826086956522,1124.6296296296296,0,23,27,3192,30365
185.122.204.50,140.116.82.33,57638,23653,6,2023-04-09 14:40:53,208469.0,834.6564717056253,14.390628822510783,9.593752548340522,4.796876274170261,2,1,120,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,58.0,2.8284271247461903,8.0,40,20,20,2,104234.5,208437.0,32.0,104202.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,58.0,1024,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,54.0,0,2,1,120,54
140.116.82.33,1.1.1.1,40398,53,17,2023-04-09 14:40:54,288947.0,685.2467753601871,6.9216845995978495,3.4608422997989248,3.4608422997989248,1,1,91,107,91.0,91.0,91.0,0.0,107.0,107.0,107.0,0.0,107,91,99.0,8.0,64.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,99.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,107.0,0,1,1,91,107
140.116.82.33,1.1.1.1,47196,53,17,2023-04-09 14:40:54,295946.0,821.0957404391341,6.757989633243903,3.3789948166219514,3.3789948166219514,1,1,91,152,91.0,91.0,91.0,0.0,152.0,152.0,152.0,0.0,152,91,121.5,30.5,930.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,121.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,152.0,0,1,1,91,152
140.116.82.33,185.125.188.36,53642,443,6,2023-04-09 14:40:54,1979513.0,23696.73753089775,29.805310700157058,11.619019425484955,18.186291274672104,23,36,3785,43123,583.0,66.0,164.56521739130434,149.17827854674465,1514.0,66.0,1197.861111111111,483.8818240012384,1514,66,795.0508474576271,636.7947125166103,405507.5058891123,460,720,20,9,34129.53448275862,215213.0,2.0,77330.66270561884,1979513.0,215356.0,7.0,89977.86363636363,103747.95512126993,1764612.0,224366.0,2.0,50417.485714285714,92409.40617688267,0,0,0,0,1,0,0,0,0,0,0,1.565217391304348,795.0508474576271,64240,472,215085.0,211966.0,214134.25,986.3930187810536,214757.0,5103.0,137717.57142857142,96890.94050213238,0.0,0.0,6850.6,5.6,0.0,159759.89141942977,164.56521739130434,1197.861111111111,0,23,36,3785,43123
140.116.82.33,1.1.1.1,33213,53,17,2023-04-09 14:40:56,234653.0,929.0313782478809,8.523223653650284,4.261611826825142,4.261611826825142,1,1,93,125,93.0,93.0,93.0,0.0,125.0,125.0,125.0,0.0,125,93,109.0,16.0,256.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,109.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,125.0,0,1,1,93,125
140.116.82.33,1.1.1.1,42158,53,17,2023-04-09 14:40:56,267860.0,933.3233778839693,7.466587023071754,3.733293511535877,3.733293511535877,1,1,93,157,93.0,93.0,93.0,0.0,157.0,157.0,157.0,0.0,157,93,125.0,32.0,1024.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,125.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,157.0,0,1,1,93,157
140.116.82.33,185.125.188.62,36690,443,6,2023-04-09 14:40:57,4632503.0,137512.48515111592,124.1229633310545,25.256324712579787,98.86663861847472,117,458,11588,625439,583.0,54.0,99.04273504273505,83.25179530544294,1514.0,66.0,1365.5873362445416,324.93727646848384,1514,54,1107.8730434782608,587.7928261647443,345500.4064907372,2340,9160,20,20,8070.562717770034,221293.0,0.0,39526.96152743105,4632503.0,221359.0,5.0,39935.370689655174,80429.464677671,4416596.0,257199.0,0.0,9664.3238512035,46361.562374909285,0,0,0,0,1,0,0,0,0,0,0,3.9145299145299144,1107.8730434782608,64240,467,221248.0,8253.0,204433.1,46007.43038564532,215888.0,5535.0,116323.21621621621,91546.3025563405,0.0,0.0,39171.4,29.733333333333334,0.0,2648183.4529942265,99.04273504273505,1365.5873362445416,0,117,458,11588,625439
94.102.61.53,140.116.82.33,53148,8433,6,2023-04-09 14:41:01,49.0,2326530.612244898,40816.32653061225,20408.163265306124,20408.163265306124,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,65535,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,54.0,0,1,1,60,54
140.116.82.33,1.1.1.1,35868,53,17,2023-04-09 14:41:11,246355.0,1014.7957216212377,8.118365772969902,4.059182886484951,4.059182886484951,1,1,93,157,93.0,93.0,93.0,0.0,157.0,157.0,157.0,0.0,157,93,125.0,32.0,1024.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,125.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,157.0,0,1,1,93,157
140.116.82.33,185.125.188.62,44172,443,6,2023-04-09 14:41:11,5702672.0,3842.058599898434,5.962117407418838,2.2796331263660266,3.682484281052812,13,21,1978,19932,902.0,66.0,152.15384615384616,222.98597615574437,1514.0,66.0,949.1428571428571,659.3437780756522,1514,66,644.4117647058823,661.460688336452,437530.2422145329,260,420,20,4,172808.24242424243,4788178.0,1.0,818895.3359276523,5702672.0,4832116.0,52.0,475222.6666666667,1317432.135122358,5442402.0,4788285.0,2.0,272120.1,1038927.7134732667,0,0,0,0,1,0,0,0,0,0,0,1.6153846153846154,644.4117647058823,64240,479,4788087.0,214687.0,1129793.2,1829146.922889837,4788126.0,43756.0,948802.1666666666,1718139.2480162384,0.0,0.0,18256.0,15.0,0.0,83476.98849996571,152.15384615384616,949.1428571428571,0,13,21,1978,19932
140.116.82.33,1.1.1.1,52621,53,17,2023-04-09 14:41:12,69215.0,3424.113270244889,28.89547063497797,14.447735317488984,14.447735317488984,1,1,85,152,85.0,85.0,85.0,0.0,152.0,152.0,152.0,0.0,152,85,118.5,33.5,1122.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,118.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,152.0,0,1,1,85,152
140.116.82.33,1.1.1.1,36326,53,17,2023-04-09 14:41:12,67301.0,3878.0998796451763,29.717240457051158,14.858620228525579,14.858620228525579,1,1,85,176,85.0,85.0,85.0,0.0,176.0,176.0,176.0,0.0,176,85,130.5,45.5,2070.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,130.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,176.0,0,1,1,85,176
140.116.82.33,1.1.1.1,50180,53,17,2023-04-09 14:41:12,275813.0,906.4112278971622,7.251289823177299,3.6256449115886493,3.6256449115886493,1,1,93,157,93.0,93.0,93.0,0.0,157.0,157.0,157.0,0.0,157,93,125.0,32.0,1024.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,125.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,157.0,0,1,1,93,157
142.93.54.161,140.116.82.33,47188,8869,6,2023-04-09 14:41:12,18.0,6333333.333333333,111111.11111111111,55555.555555555555,55555.555555555555,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,65535,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,54.0,0,1,1,60,54
140.116.82.33,185.125.188.62,44182,443,6,2023-04-09 14:41:12,6658608.0,53764.99112126739,62.175157330180724,25.831224784519527,36.3439325456612,172,242,12726,345274,902.0,66.0,73.98837209302326,67.97511415114761,1514.0,66.0,1426.7520661157025,291.28631170773053,1514,66,864.7342995169082,704.2229122086144,495929.9100795818,3440,4840,20,5,16122.537530266343,4790966.0,1.0,236968.6079925443,6658608.0,4791012.0,2.0,38939.228070175435,367093.3737915325,6405231.0,4791108.0,1.0,26577.721991701244,309914.32807957433,0,0,0,0,1,0,0,0,0,0,0,1.4069767441860466,864.7342995169082,64240,478,4790919.0,6449.0,585998.1818181818,1331550.7688127349,4790824.0,6310.0,463321.14285714284,1202461.6403185981,0.0,0.0,164506.0,118.0,0.0,382771.9355803204,73.98837209302326,1426.7520661157025,0,172,242,12726,345274
140.116.82.33,185.125.188.62,44198,443,6,2023-04-09 14:41:12,6658358.0,48182.90034870459,46.85839962345071,13.366658866945874,33.49174075650483,89,223,7460,313359,902.0,66.0,83.82022471910112,93.54654694264947,1514.0,66.0,1405.1973094170403,309.6001132546465,1514,66,1028.2660256410256,653.4502289128498,426997.2016662557,1780,4460,20,5,21409.511254019293,4788857.0,0.0,272783.4464404472,6658358.0,4828980.0,2.0,75663.15909090909,513133.0243596216,6405142.0,4788864.0,0.0,28851.99099099099,322601.7044730388,0,0,0,0,1,0,0,0,0,0,0,2.50561797752809,1028.2660256410256,64240,478,4788838.0,5220.0,432825.5333333333,1168065.0002226115,4788850.0,5127.0,311070.8095238095,1005077.6327470156,0.0,0.0,149175.5,108.5,0.0,338049.50564603665,83.82022471910112,1405.1973094170403,0,89,223,7460,313359
140.116.82.33,140.116.82.56,2223,50176,6,2023-04-09 14:41:13,43515.0,3447.087211306446,45.961162817419286,22.980581408709643,22.980581408709643,1,1,90,60,90.0,90.0,90.0,0.0,60.0,60.0,60.0,0.0,90,60,75.0,15.0,225.0,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,75.0,3969,8193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,60.0,0,1,1,90,60
23.224.189.26,140.116.82.33,50915,9061,6,2023-04-09 14:41:24,32.0,3562500.0,62500.0,31250.0,31250.0,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,1024,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,54.0,0,1,1,60,54
198.199.92.229,140.116.82.33,46010,9001,6,2023-04-09 14:41:24,16.0,7125000.0,125000.0,62500.0,62500.0,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,65535,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,54.0,0,1,1,60,54
140.116.82.33,140.116.82.56,2223,50217,6,2023-04-09 14:41:28,119812486.0,929.5692270336499,9.48148258938555,4.665623915023347,4.815858674362203,559,577,58694,52680,506.0,54.0,104.99821109123435,26.618587336499676,786.0,60.0,91.29982668977469,53.651115238620896,786,54,98.04049295774648,43.099726083693234,1857.5863884893872,11180,11540,20,533,105561.6616740088,503909.0,9.0,166771.92610326808,119770446.0,537514.0,58.0,214642.37634408602,223635.6149435847,119803342.0,514432.0,9.0,207991.91319444444,193407.92909554456,0,0,0,0,1,0,0,0,0,0,0,1.0322003577817531,98.04049295774648,10751,8194,500812.00000000006,5090.0,336492.6798679868,165827.25238736562,502176.0,5292.0,191368.3339587242,172776.43498300973,0.0,0.0,0.0,0.0,0.0,0.0,104.99821109123435,91.29982668977469,0,559,577,58694,52680
60.249.231.25,140.116.82.33,62546,2223,6,2023-04-09 14:41:28,120210033.0,458.89680439568633,4.791613358928202,2.37085035988635,2.420762999041852,285,291,20410,34754,798.0,66.0,71.6140350877193,61.251782469148544,1514.0,66.0,119.4295532646048,116.09566658641518,1514,66,95.77083333333333,96.11019563428799,9237.169704861111,5700,5820,20,4,209060.92695652173,540023.0,3.0,202986.4250873632,119696648.0,720038.0,10.0,421467.07042253524,174077.83284155378,119757833.0,545263.0,3.0,412958.0448275862,166195.90561893512,0,0,0,0,1,0,0,0,0,0,0,1.0210526315789474,95.77083333333333,16369,4705,512827.00000000006,5145.0,354905.2454212454,129260.3059799257,535460.0,5194.0,350368.7661870504,143958.26398452482,0.0,0.0,5182.666666666667,96.33333333333333,0.0,129.93702725826947,71.6140350877193,119.4295532646048,0,285,291,20410,34754
140.116.82.33,185.125.188.36,53642,443,6,2023-04-09 14:41:46,10222205.0,42.84789827635036,0.5869575106349364,0.2934787553174682,0.2934787553174682,3,3,222,216,90.0,66.0,74.0,11.313708498984761,90.0,60.0,72.0,12.96148139681572,90,60,73.0,12.206555615733702,149.0,60,60,20,1,2044441.0,9965939.0,11.0,3961533.3094951506,9965993.0,9965939.0,54.0,4982996.5,4982942.5,10222205.0,10222194.0,11.0,5111102.5,5111091.5,0,0,0,0,1,0,0,0,0,0,0,1.0,73.0,501,0,9965885.0,11.0,4982948.0,4982937.0,9923472.0,42456.0,3393202.6666666665,4618126.791167557,0.0,0.0,0.0,0.0,0.0,0.0,74.0,72.0,0,3,3,222,216
27.124.5.112,140.116.82.33,50654,9118,6,2023-04-09 14:41:49,40.0,2849999.9999999995,49999.99999999999,24999.999999999996,24999.999999999996,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,1024,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,54.0,0,1,1,60,54
